gvkey,fyear,datadate,capx,intan,prcc_f
030443,2023,2023-12-31,57.7000,435.2000,26.250000000000
030443,2024,2024-12-31,51.7000,429.5000,33.210000000000
030443,2025,2025-12-31,63.8000,423.1000,35.630000000000
030449,2018,2019-04-30,0.6450,16.6720,0.780000000000
030449,2019,2020-04-30,0.3740,16.1950,0.770000000000
030449,2020,2021-04-30,1.3750,13.8350,12.130000000000
030449,2021,2022-04-30,1.0660,52.0930,7.300000000000
030449,2022,2023-04-30,1.4950,50.0960,6.500000000000
030449,2023,2024-04-30,1.3970,31.2440,
030449,2024,2025-04-30,0.7990,9.2970,
030452,2018,2018-12-31,617.2140,3589.3040,9.890000000000
030452,2019,2019-12-31,654.1480,2866.6230,8.950000000000
030452,2020,2020-12-31,341.4840,2330.0410,5.260000000000
030452,2021,2021-12-31,207.6390,2142.4480,3.420000000000
030452,2022,2022-12-31,461.6670,3032.9840,2.880000000000
030452,2023,2023-12-31,402.5190,3873.6530,3.500000000000
030452,2024,2024-12-31,371.2330,3184.5140,1.910000000000
030463,2018,2018-08-31,176.8480,122.1710,58.000000000000
030463,2019,2019-08-31,198.2330,203.3920,23.290000000000
030463,2020,2020-08-31,66.8790,193.1980,27.190000000000
030463,2021,2021-08-31,139.0110,187.4080,44.100000000000
030463,2022,2022-08-31,380.7000,177.0000,28.510000000000
030463,2023,2023-08-31,362.1000,170.3000,42.560000000000
030463,2024,2024-08-31,398.3000,162.3000,48.450000000000
030463,2025,2025-08-31,280.4000,157.2000,46.630000000000
030473,2018,2018-12-31,0.0000,0.0000,0.232300000000
030473,2019,2019-12-31,0.0000,0.0000,0.300100000000
030473,2020,2020-12-31,0.0000,0.0000,0.562300000000
030473,2021,2021-12-31,0.6350,0.0000,0.499900000000
030473,2022,2022-12-31,0.3400,0.0000,0.620100000000
030473,2023,2023-12-31,,0.0000,0.560100000000
030473,2024,2024-12-31,0.0550,0.0000,0.594500000000
030473,2025,2025-12-31,0.0310,0.0000,0.696800000000
030477,2018,2018-09-30,43.2000,1392.8040,50.150000000000
030477,2019,2019-09-30,37.6880,1247.4570,35.390000000000
030477,2020,2020-09-30,34.8490,1098.8860,22.360000000000
030477,2021,2021-09-30,34.3130,1035.3290,34.690000000000
030477,2022,2022-09-30,61.3210,877.5750,22.410000000000
030477,2023,2023-09-30,50.5980,858.5870,38.910000000000
030477,2024,2024-09-30,45.2180,823.1490,23.200000000000
030477,2025,2025-09-30,35.8180,593.5190,24.280000000000
030490,2018,2018-12-31,0.0000,37.8080,43.880000000000
030490,2019,2019-12-31,0.0000,37.8000,51.650000000000
030490,2020,2020-12-31,0.0000,7.2640,5.280000000000
030490,2021,2021-12-31,0.0000,3.2690,7.720000000000
030490,2022,2022-12-31,0.0000,14.1600,7.120000000000
030490,2023,2023-12-31,0.0000,13.4940,7.830000000000
030490,2024,2024-12-31,0.0000,13.1540,9.090000000000
030490,2025,2025-12-31,0.0000,12.2620,5.940000000000
030501,2018,2018-12-31,406.2560,2475.4090,41.980000000000
030501,2019,2019-12-31,527.2690,2371.4110,41.370000000000
030501,2020,2020-12-31,383.4800,3024.7330,39.600000000000
030501,2021,2021-12-31,240.6230,2742.2370,46.160000000000
030501,2022,2022-12-31,236.1120,2544.8290,38.660000000000
030501,2023,2023-12-31,270.0190,1504.4630,41.370000000000
030501,2024,2024-12-31,228.2430,1331.2880,56.900000000000
030536,2018,2018-12-31,195.6660,1008.7190,19.700000000000
030536,2019,2019-12-31,117.2440,986.4260,16.610000000000
030536,2020,2020-12-31,108.8000,942.9970,8.860000000000
030536,2021,2021-12-31,69.3940,921.3490,7.750000000000
030536,2022,2022-12-31,90.0260,902.8870,10.950000000000
030536,2023,2023-12-31,73.0020,891.0850,10.830000000000
030536,2024,2024-12-31,78.6910,882.5770,27.980000000000
030536,2025,2025-12-31,197.5120,873.3600,16.120000000000
030538,2018,2018-12-31,320.3890,70.2830,17.000000000000
030538,2019,2019-12-31,256.5840,73.4830,14.916000000000
030547,2018,2018-12-31,161.0790,21.7760,12.090000000000
030547,2019,2019-12-31,34.8520,20.9970,14.000000000000
030547,2020,2020-12-31,4.6610,15.9860,8.140000000000
030547,2021,2021-12-31,19.6380,15.2070,6.550000000000
030547,2022,2022-12-31,81.4110,14.4330,9.930000000000
030547,2023,2023-12-31,64.3880,13.7060,7.960000000000
030547,2024,2024-12-31,188.4190,175.5060,28.780000000000
030547,2025,2025-12-31,646.7570,165.1600,45.970000000000
030554,2018,2019-03-31,26.9920,16.0430,108.090000000000
030554,2019,2020-03-31,26.6310,15.6030,61.200000000000
030554,2020,2021-03-31,16.9910,13.9570,73.750000000000
030554,2021,2022-03-31,11.8000,59.1540,43.260000000000
030554,2022,2023-03-31,17.5770,80.8150,24.320000000000
030554,2023,2024-03-31,53.9710,17.2310,42.340000000000
030558,2018,2018-12-31,13.3420,11.6190,27.000000000000
030558,2019,2019-12-31,17.3910,11.6190,37.130000000000
030558,2020,2020-12-31,17.5000,11.6190,38.020000000000
030558,2021,2021-12-31,9.1500,11.6190,33.400000000000
030558,2022,2022-12-31,28.9390,11.6190,26.660000000000
030558,2023,2023-12-31,12.0970,20.0220,42.290000000000
030558,2024,2024-12-31,15.3520,19.9980,65.360000000000
030558,2025,2025-12-31,13.7070,20.0730,37.370000000000
030560,2018,2019-03-31,30.3000,208.7000,64.180000000000
030560,2019,2020-03-31,45.3000,214.8000,28.140000000000
030560,2020,2021-03-31,26.9000,208.1000,49.330000000000
030560,2021,2022-03-31,34.5000,175.3000,32.850000000000
030560,2022,2023-03-31,45.2000,199.0000,25.990000000000
030560,2023,2024-03-31,54.9000,205.9000,16.330000000000
030560,2024,2025-03-31,17.7000,203.9000,11.410000000000
030571,2018,2018-12-31,555.0000,3601.0000,11.080000000000
030571,2019,2019-12-31,498.0000,2884.0000,19.580000000000
030571,2020,2020-12-31,532.0000,2756.0000,17.210000000000
030571,2021,2021-12-31,1045.0000,2065.0000,24.750000000000
030572,2018,2018-08-31,0.0000,0.0000,0.196500000000
030572,2019,2019-08-31,0.0000,0.0000,0.380000000000
030572,2020,2020-08-31,0.0000,0.0000,1.570000000000
030572,2021,2021-08-31,0.2650,0.0000,1.440000000000
030572,2022,2022-08-31,0.2340,0.0000,1.990000000000
030572,2023,2023-08-31,0.0000,0.0000,0.785000000000
030572,2024,2024-08-31,0.0170,0.0000,0.300000000000
030572,2025,2025-08-31,0.0000,0.0000,1.164000000000
030573,2018,2018-09-30,0.0190,0.0000,0.120000000000
030573,2019,2019-09-30,0.0000,0.0000,0.030000000000
030573,2020,2020-09-30,0.7610,0.0000,0.700000000000
030573,2021,2021-09-30,1.3500,0.0000,0.120000000000
030573,2022,2022-09-30,0.3850,0.0000,0.025000000000
030573,2023,2023-09-30,0.1400,0.0000,0.130000000000
030573,2024,2024-09-30,0.0000,0.0000,0.040000000000
030576,2018,2018-12-31,8.1100,40.2890,10.740000000000
030576,2019,2019-12-31,9.4940,34.7890,9.890000000000
030576,2020,2020-12-31,6.4130,30.4380,14.770000000000
030576,2021,2021-12-31,5.6690,26.2610,22.830000000000
030576,2022,2022-12-31,17.0720,782.9350,18.790000000000
030576,2023,2023-12-31,43.1210,681.4000,7.340000000000
030576,2024,2024-12-31,34.5010,337.8110,8.330000000000
030576,2025,2025-12-31,31.7370,354.0300,8.690000000000
030580,2018,2018-12-31,383.0730,4992.8690,9.140000000000
030580,2019,2019-12-31,403.2710,4905.6730,9.150000000000
030580,2020,2020-12-31,326.3800,3296.1370,6.090000000000
030580,2021,2021-12-31,253.7910,3788.9100,3.750000000000
030580,2022,2022-12-31,515.8340,4372.2040,4.710000000000
030580,2023,2023-12-31,786.2580,4815.2390,6.950000000000
030580,2024,2024-12-31,296.3620,3879.8710,4.960000000000
030580,2025,2025-12-31,213.5080,4375.2820,7.160000000000
030612,2018,2018-12-31,6.5580,373.6120,117.110000000000
030612,2019,2019-12-31,7.8880,723.2480,166.920000000000
030612,2020,2020-12-31,5.3320,1006.8680,293.330000000000
030612,2021,2021-12-31,6.3020,1307.2800,161.880000000000
030612,2022,2022-12-31,6.1650,1388.5660,83.540000000000
030612,2023,2023-12-31,5.6200,1347.3540,95.060000000000
030612,2024,2024-12-31,6.5500,1295.0430,90.790000000000
030614,2018,2018-12-31,0.0570,0.0000,0.618700000000
030614,2019,2019-12-31,0.1320,0.0000,0.473200000000
030614,2020,2020-12-31,0.2230,0.0000,4.030000000000
030614,2021,2021-12-31,0.4430,0.0000,4.270000000000
030614,2022,2022-12-31,0.0410,0.0000,0.315000000000
030614,2023,2023-12-31,0.0690,0.0000,1.510000000000
030614,2024,2024-12-31,0.0190,0.0000,1.190000000000
030614,2025,2025-12-31,0.0540,0.0000,2.310000000000
030616,2018,2018-11-30,,,0.000490000000
030616,2019,2019-11-30,,,0.000200000000
030616,2020,2020-11-30,,,0.000600000000
030616,2021,2021-11-30,0.0000,0.0000,0.002600000000
030616,2022,2022-11-30,0.0000,0.0000,0.002100000000
030616,2023,2023-11-30,0.0000,0.0000,0.002500000000
030616,2024,2024-11-30,0.0000,0.0000,0.000200000000
030622,2018,2019-01-31,5.2700,6.6200,15.590000000000
030622,2019,2020-01-31,11.8890,5.8770,14.940000000000
030622,2020,2021-01-31,65.1110,5.6090,16.870000000000
030622,2021,2022-01-31,13.4180,4.7890,8.100000000000
030622,2022,2023-01-31,6.1930,4.6700,6.950000000000
030622,2023,2024-01-31,2.7280,4.6460,5.930000000000
030622,2024,2025-01-31,2.0850,191.0300,6.580000000000
030622,2025,2026-01-31,2.5570,195.9340,7.160000000000
030637,2018,2018-12-31,0.0000,2.9450,19.590000000000
030637,2019,2019-12-31,0.0000,2.9450,23.130000000000
030637,2020,2020-12-31,0.0000,2.9450,12.460000000000
030637,2021,2021-12-31,0.0000,,18.380000000000
030637,2022,2022-12-31,0.0000,,15.930000000000
030637,2023,2023-12-31,0.0000,,15.730000000000
030637,2024,2024-12-31,0.0000,,16.630000000000
030637,2025,2025-12-31,0.0000,,14.880000000000
030647,2018,2018-12-31,1.1420,2.4260,14.250000000000
030647,2019,2019-12-31,0.5520,1.9310,12.760000000000
030647,2020,2020-12-31,0.0700,1.4500,9.940000000000
030647,2021,2021-12-31,0.4300,1.9870,15.550000000000
030647,2022,2022-12-31,0.4140,2.2420,10.600000000000
030647,2023,2023-12-31,0.4120,1.0600,3.830300000000
030647,2024,2024-12-31,0.0550,0.8950,1.940000000000
030647,2025,2025-12-31,0.1720,0.6980,1.820000000000
030651,2018,2018-12-31,321.8960,1825.0210,19.240000000000
030651,2019,2019-12-31,359.4980,1749.6850,28.080000000000
030651,2020,2020-12-31,280.1150,1733.9200,57.680000000000
030651,2021,2021-12-31,274.1260,1616.9170,69.290000000000
030651,2022,2022-12-31,391.3090,2835.4990,62.590000000000
030651,2023,2023-12-31,555.4800,3560.3940,49.840000000000
030651,2024,2024-12-31,332.4650,3221.0050,33.690000000000
030651,2025,2025-12-31,380.4770,3304.0340,36.000000000000
030655,2018,2018-12-31,6.7280,16.9850,59.470000000000
030655,2019,2019-12-31,11.4530,58.9930,100.070000000000
030655,2020,2020-12-31,26.3580,53.2610,121.790000000000
030655,2021,2021-12-31,32.7680,79.1520,60.500000000000
030655,2022,2022-12-31,35.5230,458.9920,50.670000000000
030655,2023,2023-12-31,24.0000,446.0000,47.160000000000
030662,2018,2018-12-31,355.7030,4791.3460,5.710000000000
030662,2019,2019-12-31,363.0000,7310.0000,7.150000000000
030662,2020,2020-12-31,350.0000,6462.0000,6.370000000000
030662,2021,2021-12-31,388.0000,6337.0000,6.350000000000
030662,2022,2022-12-31,426.0000,6299.0000,5.840000000000
030662,2023,2023-12-31,650.0000,6154.0000,5.470000000000
030662,2024,2024-12-31,728.0000,22579.0000,22.800000000000
030662,2025,2025-12-31,653.0000,22455.0000,19.995000000000
030664,2018,2018-07-31,45.7220,3.7320,4.350000000000
030664,2019,2019-07-31,138.0340,239.1590,5.580000000000
030664,2020,2020-07-31,109.0400,16.0080,0.910000000000
030664,2021,2021-07-31,30.0040,138.7970,4.950000000000
030664,2022,2022-07-31,27.6120,94.3430,0.240000000000
030666,2018,2018-12-31,5.2620,0.0000,6.890000000000
030666,2019,2019-12-31,5.3180,0.0000,6.930000000000
030666,2020,2020-12-31,4.7720,0.0000,6.370000000000
030666,2021,2021-12-31,10.3370,0.0000,8.660000000000
030666,2022,2022-12-31,15.4800,0.0000,5.967100000000
030666,2023,2023-12-31,4.7270,0.0000,5.357400000000
030666,2024,2024-12-31,2.0900,0.0000,3.350000000000
030666,2025,2025-12-31,0.5030,0.0000,3.050000000000
030671,2018,2018-12-31,239.9000,2942.8000,71.170000000000
030671,2019,2019-12-31,242.2000,3034.9000,119.760000000000
030671,2020,2020-12-31,172.0000,2882.3000,119.750000000000
030671,2021,2021-12-31,236.6000,3185.3000,162.220000000000
030671,2022,2022-12-31,341.8000,3125.5000,202.440000000000
030671,2023,2023-12-31,468.8000,3092.2000,279.680000000000
030671,2024,2024-12-31,430.6000,3169.0000,269.260000000000
030671,2025,2025-12-31,328.9000,3130.0000,288.870000000000
030701,2018,2018-12-31,0.0510,0.0000,0.210000000000
030701,2019,2019-12-31,0.0450,0.0000,0.496000000000
030701,2020,2020-12-31,0.0000,0.0000,0.130000000000
030714,2018,2019-03-31,2.8560,15.0710,15.480000000000
030714,2019,2020-03-31,0.2880,11.1570,4.890000000000
030714,2020,2021-03-31,0.8060,19.1360,7.240000000000
030714,2021,2022-03-31,9.5010,30.5950,6.040000000000
030714,2022,2023-03-31,15.7090,40.7570,4.800000000000
030736,2018,2019-01-31,19.8110,31.9860,82.430000000000
030736,2019,2020-01-31,15.4420,80.5520,128.050000000000
030736,2020,2021-01-31,13.0830,75.0320,259.010000000000
030736,2021,2022-01-31,12.3100,5718.3110,197.890000000000
030736,2022,2023-01-31,12.0000,5641.0000,73.610000000000
030736,2023,2024-01-31,8.0000,5588.0000,82.650000000000
030736,2024,2025-01-31,8.0000,5586.0000,94.220000000000
030736,2025,2026-01-31,9.0000,5578.0000,84.480000000000
030747,2018,2018-12-31,2997.0650,4887.7690,25.010000000000
030747,2019,2019-12-31,4507.0580,3223.6850,20.090000000000
030747,2020,2020-12-31,6475.8990,3187.5590,14.410000000000
030747,2021,2021-12-31,6777.8680,3196.2830,26.410000000000
030749,2018,2018-06-30,0.3530,1.0880,0.220000000000
030749,2019,2019-06-30,0.0160,0.0880,0.080000000000
030749,2020,2020-06-30,0.0390,0.0900,0.035000000000
030749,2021,2021-06-30,0.0280,4.2540,0.320000000000
030749,2022,2022-12-31,0.1110,0.9160,0.090000000000
030749,2023,2023-12-31,0.0940,1.3370,0.075000000000
030749,2024,2024-12-31,0.0590,0.7290,0.035000000000
030778,2018,2018-12-31,24.5830,812.3850,2.780000000000
030778,2019,2019-12-31,24.4230,795.5770,4.530000000000
030822,2018,2018-12-31,0.0000,1214.2270,63.040000000000
030822,2019,2019-12-31,0.0000,1507.8130,73.630000000000
030822,2020,2020-12-31,0.0000,1724.8350,62.170000000000
030822,2021,2021-12-31,0.0000,8952.0090,71.590000000000
030822,2022,2022-12-31,0.0000,8899.8440,63.430000000000
030822,2023,2023-12-31,0.0000,8749.3850,57.420000000000
030822,2024,2024-12-31,0.0000,11255.1910,53.410000000000
030822,2025,2025-12-31,0.0000,10649.4400,56.370000000000
030830,2018,2018-12-31,1.9680,0.0000,8.210000000000
030830,2019,2019-12-31,0.4280,0.0000,0.533200000000
030838,2018,2018-12-31,215.7650,0.0000,15.000000000000
030838,2019,2019-12-31,266.0890,0.0000,7.170000000000
030838,2020,2020-12-31,95.4460,0.0000,5.200000000000
030838,2021,2021-12-31,93.9600,0.0000,4.440000000000
030838,2022,2022-12-31,142.8810,0.0000,11.800000000000
030838,2023,2023-12-31,167.0880,0.0000,15.090000000000
030838,2024,2024-12-31,281.0900,0.0000,29.270000000000
030847,2018,2018-12-31,23.3610,493.1230,18.010000000000
030847,2019,2019-12-31,22.5490,472.9860,20.225000000000
030847,2020,2020-12-31,26.9430,167.2630,20.720000000000
030847,2021,2021-12-31,24.9810,217.3880,24.490000000000
030847,2022,2022-12-31,13.6350,186.3550,11.860000000000
030847,2023,2023-12-31,13.5510,227.8320,14.280000000000
030847,2024,2024-12-31,10.8740,205.3350,8.890000000000
030847,2025,2025-12-31,22.1130,197.4410,8.680000000000
030857,2018,2019-03-31,2.8800,0.1800,3.730000000000
030857,2019,2020-03-31,1.2860,0.1450,1.890000000000
030857,2020,2021-03-31,0.2560,0.1470,9.080000000000
030857,2021,2022-03-31,0.1920,0.1620,7.000000000000
030857,2022,2023-03-31,0.2250,0.1520,3.990000000000
030857,2023,2024-03-31,0.3600,0.1400,1.530000000000
030857,2024,2025-03-31,0.3310,0.1300,1.410000000000
030861,2018,2018-12-31,755.9970,4340.0950,25.070000000000
030861,2019,2019-12-31,829.9770,4298.4510,35.840000000000
030861,2020,2020-12-31,521.0670,4312.2090,41.820000000000
030861,2021,2021-12-31,534.0960,5346.1840,60.940000000000
030861,2022,2022-12-31,800.5630,5295.9080,52.410000000000
030861,2023,2023-12-31,1071.6110,5907.6800,57.650000000000
030861,2024,2024-12-31,819.1500,6019.1860,53.040000000000
030861,2025,2025-12-31,805.8170,5870.4400,52.280000000000
030870,2018,2018-06-30,0.3310,111.5460,92.740000000000
030870,2019,2019-06-30,0.4360,113.2960,124.280000000000
030870,2020,2020-06-30,1.2780,180.8340,103.610000000000
030870,2021,2021-06-30,1.2370,205.6400,137.540000000000
030870,2022,2022-06-30,2.2630,13379.5900,183.680000000000
030870,2023,2023-06-30,6.5770,12990.4680,167.610000000000
030870,2024,2024-06-30,4.4320,12512.9510,198.630000000000
030874,2018,2018-12-31,11018.8390,1103.5340,14.750000000000
030874,2019,2019-12-31,12126.6910,1011.6460,11.830000000000
030874,2020,2020-12-31,11987.6960,1041.5070,12.270000000000
030874,2021,2021-12-31,10635.7410,965.2390,9.140000000000
030874,2022,2022-12-31,9817.7440,840.2910,8.640000000000
030874,2023,2023-12-31,10725.8590,873.8550,7.250000000000
030874,2024,2024-12-31,9623.1200,775.8160,6.880000000000
030877,2018,2018-12-31,75.1420,74.1360,19.200000000000
030877,2019,2019-12-31,138.2730,72.1330,12.925000000000
030877,2020,2020-12-31,94.0490,67.0360,14.810000000000
030877,2021,2021-12-31,35.2850,62.9930,26.430000000000
030877,2022,2022-12-31,100.4680,106.3860,34.570000000000
030877,2023,2023-12-31,217.6070,175.3620,46.040000000000
030877,2024,2024-12-31,152.9620,169.0670,54.510000000000
030877,2025,2025-12-31,147.5700,186.0860,22.040000000000
030888,2018,2018-12-31,9.6410,120.3900,26.020000000000
030899,2018,2018-12-31,1.0920,77.2540,0.890000000000
030899,2019,2019-12-31,1.0110,73.8150,0.977500000000
030899,2020,2020-12-31,1.4700,70.9530,1.090000000000
030899,2021,2021-12-31,1.9220,68.1600,4.440000000000
030899,2022,2022-12-31,3.6590,65.3670,10.120000000000
030899,2023,2023-12-31,3.5800,62.5740,13.490000000000
030899,2024,2024-12-31,5.3000,76.3800,5.580000000000
030899,2025,2025-12-31,5.0520,76.5760,6.850000000000
030907,2021,2021-12-31,5.4920,0.0000,1.798100000000
030907,2022,2022-12-31,30.6390,0.0000,0.649000000000
030907,2023,2023-12-31,18.9270,0.0000,0.710000000000
030907,2024,2024-12-31,18.7540,0.0000,0.759260000000
030922,2018,2018-12-31,0.0000,0.0000,10.050000000000
030923,2018,2018-12-31,368.1000,8784.3000,19.580000000000
030923,2019,2019-12-31,454.4000,6684.9000,21.440000000000
030923,2020,2020-12-31,291.8000,3493.6000,9.400000000000
030923,2021,2021-12-31,191.7000,813.7000,5.920000000000
030923,2022,2022-12-31,157.9000,716.0000,12.190000000000
030923,2023,2023-12-31,225.2000,601.6000,20.140000000000
030923,2024,2024-12-31,281.6000,508.3000,28.940000000000
030923,2025,2025-12-31,317.2000,425.7000,44.560000000000
030927,2018,2018-12-31,99.7090,315.5470,12.210000000000
030927,2019,2019-12-31,75.0220,317.1630,9.270000000000
030927,2020,2020-12-31,64.9460,317.2070,10.900000000000
030927,2021,2021-12-31,68.2040,457.8810,11.630000000000
030927,2022,2022-12-31,81.4100,465.6190,14.550000000000
030927,2023,2023-12-31,101.5980,458.0860,14.040000000000
030927,2024,2024-12-31,71.5130,486.4260,14.580000000000
030927,2025,2025-12-31,95.8160,640.2770,15.740000000000
030932,2018,2018-12-31,5.2330,327.2410,16.940000000000
030932,2019,2019-12-31,10.8990,369.1790,16.630000000000
030932,2020,2020-12-31,12.2540,402.2150,12.740000000000
030932,2021,2021-12-31,17.5170,393.8330,14.160000000000
030932,2022,2022-12-31,4.3200,397.3520,13.980000000000
030932,2023,2023-12-31,8.5640,387.3880,12.480000000000
030932,2024,2024-12-31,2.3080,385.0660,13.190000000000
030932,2025,2025-12-31,11.6300,483.9970,12.000000000000
030944,2018,2018-12-31,67.9780,0.0000,1.290000000000
030944,2019,2019-12-31,19.6690,0.0000,0.240000000000
030944,2020,2020-12-31,3.6830,0.0000,0.130000000000
030944,2021,2021-12-31,6.5170,0.0000,1.600000000000
030944,2022,2022-12-31,14.7990,0.0000,1.890000000000
030944,2023,2023-12-31,22.1120,0.0000,5.960000000000
030944,2024,2024-12-31,43.3230,0.0000,16.240000000000
030944,2025,2025-12-31,59.8520,0.0000,15.190000000000
030962,2018,2018-12-31,10.6980,314.4000,16.780000000000
030962,2019,2019-12-31,12.9600,590.9490,18.130000000000
030962,2020,2020-12-31,15.0090,126.8410,16.420000000000
030964,2018,2019-03-31,0.2890,0.0000,0.410000000000
030964,2019,2020-03-31,0.5180,0.0000,0.140000000000
